day_of_week,nb_customers_on_day,open,promotion,school_holiday,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,year,month,day,week_of_year,sales
1,1018,1,1,0,1,0,0,0,2013,1,8,2,8969.81017961435
5,382,1,0,0,1,0,0,0,2014,9,6,36,3582.6612653753873
4,835,1,0,0,1,0,0,0,2013,3,1,9,7182.719733257646
0,582,1,1,0,1,0,0,0,2015,1,12,3,6972.365724245102
1,470,1,0,1,1,0,0,0,2013,7,23,30,4337.799754786616
4,438,1,1,1,1,0,0,0,2015,5,22,21,5187.148305336719
6,0,0,0,0,1,0,0,0,2014,9,21,38,0.0
5,727,1,0,0,1,0,0,0,2013,10,5,40,6389.9298802696785
6,0,0,0,0,1,0,0,0,2014,3,16,11,0.0
1,454,1,1,1,1,0,0,0,2014,8,19,34,5287.529340157344
3,0,0,1,0,0,1,0,0,2014,6,19,25,0.0
3,389,1,0,0,1,0,0,0,2015,2,12,7,4039.147995541552
1,547,1,1,0,1,0,0,0,2013,6,18,25,6100.086512377781
0,487,1,0,0,1,0,0,0,2014,5,12,20,4438.315477483241
6,0,0,0,0,1,0,0,0,2013,9,22,38,0.0
0,782,1,0,0,1,0,0,0,2014,2,24,9,6197.718332940896
5,534,1,0,0,1,0,0,0,2014,5,31,22,5511.870451155227
6,0,0,0,0,1,0,0,0,2014,6,8,23,0.0
0,625,1,0,0,1,0,0,0,2013,2,11,7,5317.2758625045
1,607,1,0,1,1,0,0,0,2013,5,21,21,5239.906929602563
1,2146,1,0,1,1,0,0,0,2014,12,30,1,16433.20366018636
6,0,0,0,0,1,0,0,0,2013,4,7,14,0.0
1,538,1,1,0,1,0,0,0,2014,2,4,6,6228.729624121354
6,0,0,0,0,1,0,0,0,2013,11,10,45,0.0
4,560,1,1,0,1,0,0,0,2013,11,22,47,5786.541054367035
1,1190,1,0,0,1,0,0,0,2013,11,12,46,8875.549458844285
2,438,1,1,1,1,0,0,0,2013,7,17,29,4886.410165150447
2,696,1,1,1,1,0,0,0,2015,7,29,31,7462.178640453351
2,1516,1,1,0,1,0,0,0,2015,1,28,5,12328.406252262246
0,603,1,0,0,1,0,0,0,2013,1,14,3,5101.55071790913
0,935,1,1,0,1,0,0,0,2013,4,8,15,9841.747953497577
0,973,1,1,0,1,0,0,0,2013,11,4,45,10210.123398226551
3,839,1,1,0,1,0,0,0,2014,7,3,27,7943.258053636913
3,417,1,1,0,1,0,0,0,2015,4,16,16,5038.478740107633
0,1467,1,1,0,1,0,0,0,2015,6,15,25,14080.558460427115
6,0,0,0,0,1,0,0,0,2013,10,20,42,0.0
3,496,1,0,0,1,0,0,0,2015,4,23,17,4592.4558862857075
2,1249,1,1,1,1,0,0,0,2015,6,3,23,11141.507145367535
3,701,1,0,0,1,0,0,0,2015,5,28,22,6318.481165664964
3,451,1,0,1,1,0,0,0,2013,7,25,30,4303.227746612306
5,810,1,0,0,1,0,0,0,2014,5,17,20,6924.13809759504
3,358,1,0,1,1,0,0,0,2014,4,24,17,3570.6803485773376
3,596,1,1,0,1,0,0,0,2015,1,29,5,6596.205161070808
4,1167,1,0,0,1,0,0,0,2013,6,14,24,9070.58838245961
0,919,1,1,0,1,0,0,0,2014,3,17,12,9596.351056847647
5,226,1,0,0,1,0,0,0,2014,6,14,24,2041.61530884487
0,890,1,0,0,1,0,0,0,2013,12,9,50,7436.912942579606
5,623,1,0,0,1,0,0,0,2014,2,15,7,5926.257667417772
0,1594,1,1,1,1,0,0,0,2013,10,21,43,14028.89933177271
3,491,1,1,0,1,0,0,0,2013,3,21,12,5265.2820872046495
4,1210,1,0,1,1,0,0,0,2013,6,28,26,9590.907827656296
1,381,1,0,0,1,0,0,0,2014,9,9,37,3724.0702128289104
1,515,1,1,0,1,0,0,0,2013,5,14,20,5833.0966894213525
1,458,1,0,0,1,0,0,0,2014,6,24,26,4294.494508201769
1,363,1,0,0,1,0,0,0,2013,3,12,11,3574.682298870023
4,560,1,0,0,1,0,0,0,2013,5,10,19,5152.994919802876
6,0,0,0,0,1,0,0,0,2015,5,24,21,0.0
0,764,1,1,0,1,0,0,0,2014,11,24,48,8219.85171458405
3,780,1,1,0,1,0,0,0,2013,12,5,49,8928.580470468145
0,678,1,1,0,1,0,0,0,2015,5,4,19,7981.942016232517
0,1350,1,1,0,1,0,0,0,2013,5,13,20,12596.970069149673
5,873,1,0,0,1,0,0,0,2014,3,15,11,7339.827084620318
0,348,1,0,0,1,0,0,0,2013,10,14,42,3482.6601895821013
2,512,1,0,0,1,0,0,0,2013,10,2,40,4725.696255040332
4,638,1,0,1,1,0,0,0,2013,1,4,1,5779.246663477656
2,612,1,0,1,1,0,0,0,2013,10,30,44,5381.44911297316
6,0,0,0,0,1,0,0,0,2014,11,16,46,0.0
1,1366,1,0,1,1,0,0,0,2013,5,21,21,9564.998514002264
2,614,1,1,0,1,0,0,0,2013,3,20,12,6150.942437021416
5,717,1,0,0,1,0,0,0,2013,8,31,35,6646.366960040592
1,555,1,0,0,1,0,0,0,2013,6,25,26,4866.030252723393
1,773,1,1,0,1,0,0,0,2013,5,28,22,7826.994661210507
6,190,1,0,0,1,0,0,0,2013,9,15,37,1482.8763378041215
0,0,0,0,0,0,1,0,0,2014,6,9,24,0.0
1,351,1,1,1,1,0,0,0,2013,8,27,35,4019.3121443954856
3,504,1,1,0,1,0,0,0,2013,10,24,43,5346.203876872748
5,342,1,0,0,1,0,0,0,2013,8,17,33,3161.648144287411
5,649,1,0,0,1,0,0,0,2013,9,28,39,6226.310648467275
4,453,1,0,0,1,0,0,0,2013,1,18,3,4291.9271842559265
0,870,1,1,0,1,0,0,0,2014,11,10,46,9285.53351558733
4,807,1,0,0,1,0,0,0,2015,5,29,22,7950.70915810884
2,689,1,1,0,1,0,0,0,2013,9,25,39,6773.547337338153
5,428,1,0,0,1,0,0,0,2013,3,16,11,4066.6043738849276
4,715,1,1,0,1,0,0,0,2013,5,3,18,6953.16641703824
6,0,0,0,0,1,0,0,0,2015,3,22,12,0.0
2,733,1,1,0,1,0,0,0,2015,1,28,5,7745.692725095864
4,0,0,0,1,0,1,0,0,2013,11,1,44,0.0
4,540,1,1,1,1,0,0,0,2014,8,8,32,5776.364188736566
3,0,0,1,0,0,1,0,0,2014,6,19,25,0.0
1,547,1,1,0,1,0,0,0,2013,9,24,39,6023.282147728018
5,549,1,0,0,1,0,0,0,2014,3,15,11,5387.681447330591
2,432,1,0,0,1,0,0,0,2013,5,22,21,4126.391117258558
5,258,1,0,0,1,0,0,0,2015,1,10,2,2479.6566871770465
0,898,1,0,1,1,0,0,0,2013,12,30,1,8446.141321643969
0,3242,1,0,0,1,0,0,0,2014,3,10,11,16443.771120517547
5,464,1,0,0,1,0,0,0,2014,5,24,21,4431.392289487321
0,852,1,0,0,1,0,0,0,2015,3,23,13,6653.959282945812
3,1741,1,1,0,1,0,0,0,2013,11,21,47,13569.31140886215
6,0,0,0,0,1,0,0,0,2014,7,20,29,0.0
2,624,1,0,0,1,0,0,0,2015,3,25,13,5449.114452829114
0,312,1,1,0,1,0,0,0,2013,11,18,47,4003.560445683703
0,857,1,1,0,1,0,0,0,2014,12,15,51,11222.95907802236
2,332,1,0,1,1,0,0,0,2013,7,10,28,3374.246865214907
6,0,0,0,0,1,0,0,0,2013,6,30,26,0.0
1,776,1,1,1,1,0,0,0,2014,8,19,34,7726.975526001425
6,0,0,0,0,1,0,0,0,2014,7,13,28,0.0
6,0,0,0,0,1,0,0,0,2014,8,24,34,0.0
1,384,1,0,0,1,0,0,0,2014,3,11,11,3788.9102564653017
0,818,1,1,0,1,0,0,0,2014,5,5,19,9009.980965069968
6,0,0,0,0,1,0,0,0,2013,4,14,15,0.0
1,818,1,0,1,1,0,0,0,2014,12,23,52,7729.409891526414
1,662,1,1,1,1,0,0,0,2014,7,29,31,7153.414740788808
0,739,1,0,0,1,0,0,0,2015,2,23,9,6017.133486013514
6,0,0,0,0,1,0,0,0,2014,9,28,39,0.0
4,811,1,0,0,1,0,0,0,2014,11,21,47,6915.881538471266
2,1311,1,0,0,1,0,0,0,2015,2,25,9,9641.096052040422
6,0,0,0,0,1,0,0,0,2013,4,28,17,0.0
3,1108,1,0,0,1,0,0,0,2013,2,14,7,8179.387238984136
3,2068,1,0,1,1,0,0,0,2015,7,9,28,13656.60436069092
6,0,0,0,0,1,0,0,0,2014,6,29,26,0.0
6,0,0,0,0,1,0,0,0,2014,8,17,33,0.0
6,0,0,0,0,1,0,0,0,2013,7,7,27,0.0
0,1079,1,0,1,1,0,0,0,2014,12,22,52,11211.912708674427
1,1395,1,1,0,1,0,0,0,2014,4,15,16,11765.140136634347
6,0,0,0,0,1,0,0,0,2014,3,16,11,0.0
1,823,1,0,0,1,0,0,0,2014,9,9,37,6520.259045292423
1,994,1,1,0,1,0,0,0,2013,3,5,10,8982.153163125582
0,707,1,1,0,1,0,0,0,2014,6,2,23,8271.312288320793
2,1132,1,1,0,1,0,0,0,2014,4,16,16,9680.022165883323
0,720,1,0,0,1,0,0,0,2015,3,9,11,6121.9700821543975
2,1024,1,1,0,1,0,0,0,2015,4,29,18,9338.974227621782
6,0,0,0,0,1,0,0,0,2014,4,13,15,0.0
2,814,1,1,1,1,0,0,0,2013,8,28,35,8030.0987187554765
4,864,1,1,0,1,0,0,0,2013,1,25,4,7884.431183959334
1,952,1,1,1,1,0,0,0,2014,8,5,32,8963.211424344903
4,923,1,1,0,1,0,0,0,2013,3,22,12,8271.84957026522
5,684,1,0,0,1,0,0,0,2013,1,12,2,6424.44863161291
6,0,0,0,0,1,0,0,0,2014,1,26,4,0.0
6,0,0,0,0,1,0,0,0,2014,6,15,24,0.0
6,0,0,0,0,1,0,0,0,2013,8,18,33,0.0
0,600,1,1,1,1,0,0,0,2014,8,18,34,7049.121854909246
4,608,1,0,0,1,0,0,0,2013,8,9,32,5459.526654744538
2,711,1,0,0,1,0,0,0,2014,2,12,7,5959.977815110516
0,666,1,0,0,1,0,0,0,2013,12,9,50,6415.002160306696
4,753,1,1,0,1,0,0,0,2013,5,31,22,8103.392478316073
0,838,1,1,0,1,0,0,0,2015,4,13,16,9208.125836969146
5,494,1,0,0,1,0,0,0,2013,8,24,34,4799.536744522971
5,1194,1,0,0,1,0,0,0,2014,4,26,17,9577.969959614646
0,834,1,1,0,1,0,0,0,2015,4,27,18,9012.239238632163
6,0,0,0,0,1,0,0,0,2015,2,15,7,0.0
3,758,1,1,0,1,0,0,0,2013,6,20,25,7279.542949493366
6,0,0,0,0,1,0,0,0,2013,1,20,3,0.0
6,0,0,0,0,1,0,0,0,2013,11,3,44,0.0
4,673,1,1,0,1,0,0,0,2013,3,22,12,6612.823286915743
6,0,0,0,0,1,0,0,0,2013,7,21,29,0.0
1,941,1,1,0,1,0,0,0,2013,4,30,18,9735.184390918093
5,475,1,0,0,1,0,0,0,2015,4,18,16,4741.320235661186
4,445,1,1,0,1,0,0,0,2015,4,17,16,5257.600392282734
4,0,0,1,1,0,0,1,0,2014,4,18,16,0.0
4,990,1,0,1,1,0,0,0,2014,1,3,1,8045.084704673659
4,501,1,1,0,1,0,0,0,2014,5,23,21,5360.640474260515
1,653,1,0,0,1,0,0,0,2014,10,14,42,5468.2057552179685
6,0,0,0,0,1,0,0,0,2015,5,3,18,0.0
0,568,1,1,0,1,0,0,0,2015,1,26,5,7024.508601138224
0,910,1,1,0,1,0,0,0,2015,5,4,19,9923.302529803721
1,1262,1,0,0,1,0,0,0,2013,10,15,42,9034.08022150242
5,577,1,0,0,1,0,0,0,2014,10,11,41,5550.917290058868
1,240,1,1,0,1,0,0,0,2013,2,19,8,2640.655945412671
1,424,1,0,0,1,0,0,0,2013,5,7,19,4141.5557180302485
4,748,1,1,0,1,0,0,0,2014,11,28,48,8350.320651973007
2,963,1,0,0,1,0,0,0,2014,10,15,42,7222.851622596854
1,905,1,1,1,1,0,0,0,2015,7,14,29,8916.034025201958
5,711,1,0,0,1,0,0,0,2014,12,6,49,7495.370870562488
6,0,0,0,0,1,0,0,0,2014,8,10,32,0.0
5,523,1,0,0,1,0,0,0,2014,10,18,42,5160.4597822061905
0,762,1,1,0,1,0,0,0,2015,3,2,10,8663.665251854805
0,2638,1,0,1,1,0,0,0,2013,7,8,28,13626.754562620496
5,714,1,0,0,1,0,0,0,2013,11,2,44,6755.358828269223
5,428,1,0,0,1,0,0,0,2014,10,25,43,4075.7884626231216
6,0,0,0,0,1,0,0,0,2014,12,14,50,0.0
0,1188,1,1,0,1,0,0,0,2015,7,13,29,11650.592363824886
1,1058,1,1,0,1,0,0,0,2015,4,28,18,9632.572059588792
2,1139,1,1,1,1,0,0,0,2014,7,30,31,10814.343224946226
0,961,1,1,0,1,0,0,0,2015,1,26,5,10366.86917692512
6,0,0,0,0,1,0,0,0,2015,2,8,6,0.0
3,887,1,1,1,1,0,0,0,2014,7,31,31,9072.242000410293
2,457,1,0,0,1,0,0,0,2014,5,14,20,4285.335572980073
6,0,0,0,0,1,0,0,0,2013,5,12,19,0.0
1,583,1,0,1,1,0,0,0,2013,7,9,28,5230.300080929482
3,732,1,1,1,1,0,0,0,2013,3,28,13,7679.47442717281
2,751,1,0,0,1,0,0,0,2013,3,13,11,6033.920508442664
3,498,1,0,0,1,0,0,0,2014,1,16,3,4506.539913570632
3,639,1,1,0,1,0,0,0,2013,5,2,18,6596.285194859276
2,704,1,1,0,1,0,0,0,2015,6,17,25,7215.854260745669
3,1035,1,1,1,1,0,0,0,2015,2,5,6,9221.623590263107
2,526,1,0,1,1,0,0,0,2013,8,7,32,4755.659855091619
4,587,1,0,1,1,0,0,0,2014,4,25,17,5258.66967249687
5,614,1,0,0,1,0,0,0,2015,5,30,22,6613.828897456398
6,0,0,0,0,1,0,0,0,2014,10,12,41,0.0
1,775,1,1,0,1,0,0,0,2014,1,7,2,7804.818445307706
5,2088,1,0,0,1,0,0,0,2014,10,4,40,15128.499694937294
6,0,0,0,0,1,0,0,0,2015,7,5,27,0.0
5,605,1,0,0,1,0,0,0,2013,11,16,46,6036.5160396327765
3,389,1,1,0,1,0,0,0,2014,1,23,4,4319.1534195329505
6,0,0,0,0,1,0,0,0,2013,5,5,18,0.0
4,360,1,0,0,1,0,0,0,2015,4,24,17,3730.4323891742642
6,0,0,0,0,1,0,0,0,2013,8,4,31,0.0
2,539,1,0,0,1,0,0,0,2014,1,29,5,4720.292613657137
2,2913,1,1,0,1,0,0,0,2013,5,29,22,18234.2201294494
5,560,1,0,1,1,0,0,0,2014,8,2,31,5877.862098467445
1,344,1,0,1,1,0,0,0,2014,4,22,17,3530.9322984459623
6,0,0,0,0,1,0,0,0,2014,1,5,1,0.0
3,688,1,0,0,1,0,0,0,2015,7,23,30,6144.181846964758
6,0,0,0,0,1,0,0,0,2014,4,13,15,0.0
0,521,1,0,0,1,0,0,0,2015,1,19,4,4697.225675496191
3,566,1,1,0,1,0,0,0,2014,4,3,14,6081.663579240276
3,802,1,1,1,1,0,0,0,2013,8,1,31,7798.469558572693
3,430,1,0,0,1,0,0,0,2013,6,13,24,4137.266824766233
3,0,0,1,1,0,1,0,0,2013,8,15,33,0.0
2,446,1,1,0,1,0,0,0,2013,5,29,22,5043.748225192447
0,495,1,0,0,1,0,0,0,2013,3,11,11,4541.341605257021
1,723,1,0,0,1,0,0,0,2014,8,26,35,5939.270099410197
6,0,0,0,0,1,0,0,0,2014,11,23,47,0.0
6,0,0,0,0,1,0,0,0,2015,4,5,14,0.0
3,798,1,0,0,1,0,0,0,2014,5,15,20,6241.270324070544
6,0,0,0,0,1,0,0,0,2014,1,26,4,0.0
4,816,1,0,0,1,0,0,0,2013,9,6,36,7036.490891602908
2,468,1,1,0,1,0,0,0,2013,5,15,20,5189.555519879779
2,282,1,0,0,1,0,0,0,2015,2,25,9,3010.129654986142
2,945,1,1,0,1,0,0,0,2014,4,2,14,9152.839423723126
6,0,0,0,0,1,0,0,0,2014,2,23,8,0.0
2,292,1,0,0,1,0,0,0,2015,2,25,9,3045.9424556441795
1,539,1,0,1,1,0,0,0,2013,7,23,30,4764.781567930126
2,559,1,1,1,1,0,0,0,2013,10,9,41,5985.299080198427
4,724,1,0,0,1,0,0,0,2015,7,10,28,6518.163948794208
4,1554,1,0,0,1,0,0,0,2014,4,11,15,10791.16041535175
6,0,0,0,0,1,0,0,0,2013,9,1,35,0.0
6,0,0,0,0,1,0,0,0,2013,12,29,52,0.0
0,605,1,1,0,1,0,0,0,2013,5,13,20,7100.065491522071
1,1126,1,1,0,1,0,0,0,2014,6,17,25,10282.649284193576
5,830,1,0,0,1,0,0,0,2013,8,10,32,7172.448973731175
6,0,0,0,0,1,0,0,0,2014,10,12,41,0.0
0,698,1,0,0,1,0,0,0,2013,6,10,24,5799.810045201975
6,0,0,0,0,1,0,0,0,2015,3,8,10,0.0
6,0,0,0,0,1,0,0,0,2013,3,31,13,0.0
3,474,1,0,0,1,0,0,0,2015,5,28,22,5041.165952681299
3,1472,1,1,0,1,0,0,0,2013,12,19,51,13794.164058902235
4,1199,1,0,1,1,0,0,0,2013,5,10,19,9300.932179809064
5,619,1,0,0,1,0,0,0,2015,5,2,18,6264.284791370155
4,705,1,0,0,1,0,0,0,2015,6,12,24,6496.746766577994
0,565,1,0,0,1,0,0,0,2013,3,11,11,4964.839288115779
5,939,1,0,0,1,0,0,0,2015,3,21,12,8497.316784101544
2,721,1,1,0,1,0,0,0,2015,6,3,23,7403.931058474077
5,776,1,0,0,1,0,0,0,2014,5,17,20,6630.22074665505
5,614,1,0,0,1,0,0,0,2015,7,11,28,6147.588070623566
3,501,1,0,0,1,0,0,0,2013,1,31,5,4701.926390005569
6,0,0,0,0,1,0,0,0,2013,8,25,34,0.0
6,0,0,0,0,1,0,0,0,2014,1,26,4,0.0
3,766,1,0,1,1,0,0,0,2014,8,28,35,6240.518710628698
0,831,1,0,0,1,0,0,0,2014,8,25,35,6644.458441869887
4,475,1,0,1,1,0,0,0,2015,4,10,15,4743.698460971016
5,431,1,0,1,1,0,0,0,2013,10,12,41,4184.51161592454
5,545,1,0,0,1,0,0,0,2014,9,27,39,5422.071521384029
2,506,1,0,0,1,0,0,0,2013,11,27,48,4880.536262138617
2,344,1,1,0,1,0,0,0,2014,2,5,6,3980.2321066928394
2,533,1,0,0,1,0,0,0,2015,2,25,9,4837.397815503834
6,0,0,0,0,1,0,0,0,2014,9,7,36,0.0
4,485,1,0,0,1,0,0,0,2014,10,17,42,4666.292369327351
4,682,1,1,0,1,0,0,0,2014,9,19,38,6754.318180009752
0,669,1,1,1,1,0,0,0,2013,3,25,13,7422.098192421383
3,702,1,0,0,1,0,0,0,2013,6,13,24,5774.963234311405
3,759,1,1,0,1,0,0,0,2015,1,29,5,7918.923732786992
3,562,1,0,0,1,0,0,0,2014,10,30,44,5202.2701555243075
0,480,1,0,1,1,0,0,0,2014,10,13,42,4376.394714634919
0,1566,1,0,0,1,0,0,0,2013,8,5,32,10696.154450992079
5,781,1,0,0,1,0,0,0,2013,9,28,39,6851.219681711039
6,0,0,0,0,1,0,0,0,2013,4,21,16,0.0
1,1011,1,1,0,1,0,0,0,2013,1,22,4,8935.959485686648
3,463,1,1,0,1,0,0,0,2014,5,22,21,5040.625081834462
2,580,1,0,0,1,0,0,0,2014,2,26,9,5044.08026884967
6,0,0,0,0,1,0,0,0,2013,12,1,48,0.0
5,432,1,0,0,1,0,0,0,2015,1,24,4,4176.958549249047
5,473,1,0,0,1,0,0,0,2014,10,25,43,4618.171989209685
1,445,1,0,1,1,0,0,0,2014,8,12,33,4292.7087189342965
4,588,1,0,1,1,0,0,0,2013,1,4,1,5372.583533219598
2,432,1,1,0,1,0,0,0,2013,11,20,47,4864.037687881074
5,513,1,0,0,1,0,0,0,2013,10,5,40,4902.9701228972835
6,0,0,0,0,1,0,0,0,2015,2,1,5,0.0
1,635,1,0,1,1,0,0,0,2014,6,10,24,5519.192282478804
2,414,1,1,1,1,0,0,0,2014,8,6,32,4813.567265711057
3,879,1,1,0,1,0,0,0,2015,4,30,18,9037.428407367326
2,1670,1,1,0,1,0,0,0,2014,10,1,40,13135.647599437842
6,0,0,0,0,1,0,0,0,2014,11,30,48,0.0
0,627,1,1,0,1,0,0,0,2015,7,13,29,7534.140228105268
1,298,1,0,1,1,0,0,0,2014,7,8,28,3149.8201316517866
6,0,0,0,0,1,0,0,0,2014,4,13,15,0.0
6,0,0,0,0,1,0,0,0,2014,3,16,11,0.0
1,500,1,0,0,1,0,0,0,2015,2,10,7,4681.659454892514
2,526,1,0,0,1,0,0,0,2015,6,24,26,5091.767683341474
3,1134,1,1,0,1,0,0,0,2014,10,2,40,10181.643263117112
5,473,1,0,0,1,0,0,0,2015,7,18,29,4755.044141722662
2,1685,1,0,0,1,0,0,0,2014,3,26,13,11060.765353636578
2,610,1,1,0,1,0,0,0,2015,1,7,2,6332.011040527009
3,390,1,1,1,1,0,0,0,2014,9,4,36,4362.468788418483
1,897,1,1,0,1,0,0,0,2013,12,17,51,10139.266111828401
4,668,1,1,0,1,0,0,0,2014,11,28,48,7527.820494667223
3,609,1,0,0,1,0,0,0,2013,5,23,21,5266.856223453356
5,535,1,0,0,1,0,0,0,2015,3,21,12,5347.670458692596
3,677,1,0,0,1,0,0,0,2013,10,31,44,5902.82779824669
3,0,0,1,1,0,1,0,0,2015,6,4,23,0.0
3,597,1,1,0,1,0,0,0,2015,1,15,3,6266.384348527948
3,718,1,1,0,1,0,0,0,2013,12,19,51,8241.040004596527
3,780,1,1,1,1,0,0,0,2013,8,1,31,7719.835227803949
4,551,1,1,0,1,0,0,0,2014,6,20,25,5731.774901897531
5,566,1,0,0,1,0,0,0,2013,3,9,10,5505.275181584706
3,725,1,1,1,1,0,0,0,2015,7,30,31,7955.122235149751
0,0,0,0,1,0,0,1,0,2014,4,21,17,0.0
1,607,1,1,0,1,0,0,0,2013,6,18,25,6501.543409609592
0,504,1,0,1,1,0,0,0,2014,9,8,37,4641.63289310207
6,161,1,0,0,1,0,0,0,2013,10,6,40,1447.6023532039158
5,815,1,0,0,1,0,0,0,2014,6,21,25,7142.181202199685
5,558,1,0,0,1,0,0,0,2014,6,21,25,5396.3231556137
2,1290,1,1,0,1,0,0,0,2015,2,4,6,11012.5535896565
2,852,1,1,0,1,0,0,0,2014,5,21,21,7984.947860554387
5,555,1,0,0,1,0,0,0,2013,6,15,24,5356.81860443729
3,581,1,1,0,1,0,0,0,2014,6,5,23,6109.766970306174
4,1117,1,0,1,1,0,0,0,2014,7,25,30,8686.019334432367
0,856,1,1,0,1,0,0,0,2013,3,18,12,9014.387323261832
1,1209,1,0,0,1,0,0,0,2014,12,9,50,9124.442012599096
2,0,0,1,0,0,1,0,0,2013,5,1,18,0.0
6,0,0,0,0,1,0,0,0,2013,12,1,48,0.0
0,486,1,0,0,1,0,0,0,2013,3,11,11,4499.868534141281
3,508,1,0,0,1,0,0,0,2014,2,13,7,4520.322423759448
1,1026,1,1,0,1,0,0,0,2014,9,30,40,10214.110477176093
0,622,1,0,0,1,0,0,0,2014,3,10,11,5315.921132836386
5,1271,1,0,0,1,0,0,0,2014,5,17,20,9630.196083487732
6,0,0,0,0,1,0,0,0,2015,1,18,3,0.0
0,1032,1,1,0,1,0,0,0,2014,6,2,23,10770.074444142045
0,0,0,0,1,0,1,0,0,2013,5,20,21,0.0
3,962,1,1,0,1,0,0,0,2014,1,9,2,8521.85069544332
4,722,1,1,1,1,0,0,0,2013,10,25,43,6890.971415114142
5,640,1,0,0,1,0,0,0,2013,3,9,10,6006.612510682778
5,783,1,0,0,1,0,0,0,2015,1,31,5,7935.128530553592
2,664,1,0,1,1,0,0,0,2013,1,2,1,5644.421274458672
5,301,1,0,0,1,0,0,0,2013,10,5,40,2742.478861869107
0,560,1,1,0,1,0,0,0,2015,1,5,2,6868.5955662294455
6,0,0,0,0,1,0,0,0,2013,9,29,39,0.0
3,464,1,1,0,1,0,0,0,2014,11,27,48,5135.270429843021
0,562,1,1,1,1,0,0,0,2013,5,27,22,6695.455893725931
4,771,1,0,0,1,0,0,0,2013,4,19,16,6615.04293669246
1,475,1,0,0,1,0,0,0,2014,6,24,26,4342.539604500668
2,490,1,0,1,1,0,0,0,2014,7,23,30,4492.083713117269
0,640,1,1,0,1,0,0,0,2014,1,20,4,7475.875887143434
5,1203,1,0,0,1,0,0,0,2014,2,8,6,9619.30705576004
5,203,1,0,0,1,0,0,0,2014,8,2,31,1849.2213220535536
0,708,1,1,1,1,0,0,0,2013,8,12,33,7914.296341498173
4,627,1,0,0,1,0,0,0,2014,9,26,39,5655.365926769012
3,840,1,1,0,1,0,0,0,2013,8,29,35,8023.981628060142
1,1386,1,1,0,1,0,0,0,2015,7,14,29,11776.24465304119
1,806,1,1,0,1,0,0,0,2015,6,2,23,8443.9913383625
2,487,1,0,0,1,0,0,0,2014,7,9,28,4548.554650463042
6,0,0,0,0,1,0,0,0,2013,4,7,14,0.0
5,394,1,0,0,1,0,0,0,2013,10,12,41,3611.549122488479
5,389,1,0,0,1,0,0,0,2015,5,9,19,3897.1233708839413
2,856,1,1,0,1,0,0,0,2013,1,9,2,7951.042056168048
6,0,0,0,0,1,0,0,0,2013,3,10,10,0.0
6,0,0,0,0,1,0,0,0,2015,1,11,2,0.0
1,1231,1,1,0,1,0,0,0,2013,2,5,6,10640.841150241611
3,319,1,0,0,1,0,0,0,2015,1,22,4,3316.005099871307
4,526,1,0,0,1,0,0,0,2013,11,29,48,5659.615848894047
0,657,1,1,0,1,0,0,0,2014,4,28,18,7464.172236375677
0,1420,1,0,0,1,0,0,0,2013,3,11,11,9768.258556058661
6,0,0,0,0,1,0,0,0,2013,5,26,21,0.0
2,1205,1,1,0,1,0,0,0,2013,11,20,47,10058.811605981311
4,1091,1,1,0,1,0,0,0,2014,5,23,21,9480.107180895344
2,850,1,1,1,1,0,0,0,2014,9,3,36,8124.712691578669
0,910,1,1,1,1,0,0,0,2014,7,28,31,9564.990277847448
4,872,1,0,0,1,0,0,0,2015,2,27,9,8035.746765289444
2,920,1,1,1,1,0,0,0,2014,10,22,43,8265.285957833476
2,472,1,1,0,1,0,0,0,2013,6,19,25,5267.713620131952
2,499,1,1,1,1,0,0,0,2014,6,18,25,5412.7710276442185
3,499,1,1,0,1,0,0,0,2014,1,9,2,5380.402561488041
0,1078,1,1,0,1,0,0,0,2013,7,1,27,11030.216942994633
1,0,0,0,1,0,1,0,0,2013,1,1,1,0.0
4,539,1,1,1,1,0,0,0,2013,5,17,20,5746.183546535758
1,510,1,1,0,1,0,0,0,2015,5,5,19,6059.439776924625
2,466,1,1,0,1,0,0,0,2013,2,6,6,5274.430323472079
1,673,1,0,0,1,0,0,0,2014,11,18,47,5622.608129173879
2,625,1,1,0,1,0,0,0,2015,5,6,19,6558.966232760892
0,1634,1,1,0,1,0,0,0,2015,3,2,10,15626.426542315003
3,1101,1,1,1,1,0,0,0,2014,7,31,31,10551.947206961617
5,979,1,0,0,1,0,0,0,2014,2,1,5,8163.344839666725
4,1464,1,1,0,1,0,0,0,2013,12,20,51,14679.372496426871
1,549,1,1,0,1,0,0,0,2013,9,10,37,6230.144375283291
6,0,0,0,0,1,0,0,0,2015,5,17,20,0.0
2,0,0,1,0,0,1,0,0,2013,5,1,18,0.0
5,287,1,0,0,1,0,0,0,2014,11,8,45,2842.502588940811
2,426,1,0,0,1,0,0,0,2013,6,26,26,4081.7180676298776
6,0,0,0,0,1,0,0,0,2014,4,13,15,0.0
3,920,1,1,1,1,0,0,0,2014,10,23,43,8262.402683352668
3,1549,1,0,0,1,0,0,0,2014,9,11,37,10716.444212259106
4,929,1,0,0,1,0,0,0,2014,1,17,3,7481.800036892169
2,505,1,1,0,1,0,0,0,2015,6,17,25,5732.475170808048
5,952,1,0,0,1,0,0,0,2015,5,2,18,8724.907733175436
